Country,Time,Balance,Product,Value,Unit
Korea,13-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",18756.893,GWh
Korea,13-Mar,Net Electricity Production,Oil and Petroleum Products,1311.489,GWh
Korea,13-Mar,Net Electricity Production,Natural Gas,11157.044,GWh
Korea,13-Mar,Net Electricity Production,Combustible Renewables,112.473,GWh
Korea,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,45.401,GWh
Korea,13-Mar,Net Electricity Production,Solar,155.434,GWh
Korea,13-Mar,Net Electricity Production,Other Renewables,40.25,GWh
Korea,13-Mar,Net Electricity Production,Not Specified,60.167,GWh
Korea,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",977.238,GWh
Korea,13-Mar,Used for pumped storage,Electricity,372.957,GWh
Korea,13-Mar,Distribution Losses,Electricity,1550.057,GWh
Korea,13-Mar,Final Consumption (Calculated),Electricity,41913.126,GWh
Korea,13-Mar,Net Electricity Production,Wind,95.667,GWh
Latvia,13-Mar,Net Electricity Production,Electricity,502.46,GWh
Latvia,13-Mar,Net Electricity Production,Hydro,160.138,GWh
Latvia,13-Mar,Net Electricity Production,Total Combustible Fuels,335.201,GWh
Latvia,13-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",0.317,GWh
Latvia,13-Mar,Net Electricity Production,Oil and Petroleum Products,0.211,GWh
Latvia,13-Mar,Net Electricity Production,Natural Gas,281.708,GWh
Latvia,13-Mar,Net Electricity Production,Combustible Renewables,52.965,GWh
Latvia,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Latvia,13-Mar,Net Electricity Production,Solar,0.009,GWh
Latvia,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",220.225,GWh
Latvia,13-Mar,Total Imports,Electricity,377.075,GWh
Latvia,13-Mar,Total Exports,Electricity,188.896,GWh
Latvia,13-Mar,Used for pumped storage,Electricity,0,GWh
Latvia,13-Mar,Distribution Losses,Electricity,46.107,GWh
Latvia,13-Mar,Final Consumption (Calculated),Electricity,644.532,GWh
Latvia,13-Mar,Net Electricity Production,Wind,7.113,GWh
Lithuania,13-Mar,Net Electricity Production,Electricity,454.07,GWh
Lithuania,13-Mar,Net Electricity Production,Hydro,78.223,GWh
Lithuania,13-Mar,Net Electricity Production,Total Combustible Fuels,288.818,GWh
Lithuania,13-Mar,Net Electricity Production,Oil and Petroleum Products,21.188,GWh
Lithuania,13-Mar,Net Electricity Production,Natural Gas,228.236,GWh
Lithuania,13-Mar,Net Electricity Production,Combustible Renewables,36.719,GWh
Lithuania,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,2.674,GWh
Lithuania,13-Mar,Net Electricity Production,Solar,5.029,GWh
Lithuania,13-Mar,Net Electricity Production,Not Specified,19,GWh
Lithuania,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",182.971,GWh
Lithuania,13-Mar,Total Imports,Electricity,635.842,GWh
Lithuania,13-Mar,Total Exports,Electricity,68.878,GWh
Lithuania,13-Mar,Used for pumped storage,Electricity,46.061,GWh
Lithuania,13-Mar,Distribution Losses,Electricity,75.509,GWh
Lithuania,13-Mar,Final Consumption (Calculated),Electricity,899.465,GWh
Lithuania,13-Mar,Net Electricity Production,Wind,63,GWh
Luxembourg,13-Mar,Net Electricity Production,Electricity,352.285,GWh
Luxembourg,13-Mar,Net Electricity Production,Nuclear,0,GWh
Luxembourg,13-Mar,Net Electricity Production,Hydro,108.304,GWh
Luxembourg,13-Mar,Net Electricity Production,Total Combustible Fuels,230.798,GWh
Luxembourg,13-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,13-Mar,Net Electricity Production,Oil and Petroleum Products,0.038,GWh
Luxembourg,13-Mar,Net Electricity Production,Natural Gas,208.312,GWh
Luxembourg,13-Mar,Net Electricity Production,Combustible Renewables,13.812,GWh
Luxembourg,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,8.635,GWh
Luxembourg,13-Mar,Net Electricity Production,Geothermal,0,GWh
Luxembourg,13-Mar,Net Electricity Production,Solar,6.956,GWh
Luxembourg,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",135.299,GWh
Luxembourg,13-Mar,Total Imports,Electricity,572.964,GWh
Luxembourg,13-Mar,Total Exports,Electricity,231.063,GWh
Luxembourg,13-Mar,Used for pumped storage,Electricity,138.796,GWh
Luxembourg,13-Mar,Distribution Losses,Electricity,14.586,GWh
Luxembourg,13-Mar,Final Consumption (Calculated),Electricity,540.805,GWh
Luxembourg,13-Mar,Net Electricity Production,Wind,6.227,GWh
Mexico,13-Mar,Net Electricity Production,Electricity,22825.564,GWh
Mexico,13-Mar,Net Electricity Production,Nuclear,979.277,GWh
Mexico,13-Mar,Net Electricity Production,Hydro,1389.016,GWh
Mexico,13-Mar,Net Electricity Production,Total Combustible Fuels,19610.577,GWh
Mexico,13-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",2535.797,GWh
Mexico,13-Mar,Net Electricity Production,Oil and Petroleum Products,3818.136,GWh
Mexico,13-Mar,Net Electricity Production,Natural Gas,13151.788,GWh
Mexico,13-Mar,Net Electricity Production,Combustible Renewables,93.611,GWh
Mexico,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,11.245,GWh
Mexico,13-Mar,Net Electricity Production,Geothermal,489.429,GWh
Mexico,13-Mar,Net Electricity Production,Solar,9.94,GWh
Mexico,13-Mar,Net Electricity Production,Not Specified,0,GWh
Mexico,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2329.32,GWh
Mexico,13-Mar,Total Imports,Electricity,123.473,GWh
Mexico,13-Mar,Total Exports,Electricity,127.576,GWh
Mexico,13-Mar,Distribution Losses,Electricity,3367.676,GWh
Mexico,13-Mar,Final Consumption (Calculated),Electricity,19453.785,GWh
Mexico,13-Mar,Net Electricity Production,Wind,347.324,GWh
Netherlands,13-Mar,Net Electricity Production,Electricity,8950.951,GWh
Netherlands,13-Mar,Net Electricity Production,Nuclear,363,GWh
Netherlands,13-Mar,Net Electricity Production,Hydro,14.91,GWh
Netherlands,13-Mar,Net Electricity Production,Total Combustible Fuels,7946.915,GWh
Netherlands,13-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",2155.118,GWh
Netherlands,13-Mar,Net Electricity Production,Oil and Petroleum Products,87.224,GWh
Netherlands,13-Mar,Net Electricity Production,Natural Gas,5073.694,GWh
Netherlands,13-Mar,Net Electricity Production,Combustible Renewables,490.868,GWh
Netherlands,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,140.011,GWh
Netherlands,13-Mar,Net Electricity Production,Geothermal,0,GWh
Netherlands,13-Mar,Net Electricity Production,Solar,22.715,GWh
Netherlands,13-Mar,Net Electricity Production,Not Specified,13.843,GWh
Netherlands,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1118.061,GWh
Netherlands,13-Mar,Total Imports,Electricity,2977,GWh
Netherlands,13-Mar,Total Exports,Electricity,1924.615,GWh
Netherlands,13-Mar,Distribution Losses,Electricity,467.308,GWh
Netherlands,13-Mar,Final Consumption (Calculated),Electricity,9536.027,GWh
Netherlands,13-Mar,Net Electricity Production,Wind,589.568,GWh
New Zealand,13-Mar,Net Electricity Production,Electricity,3427.43,GWh
New Zealand,13-Mar,Net Electricity Production,Hydro,1582.218,GWh
New Zealand,13-Mar,Net Electricity Production,Total Combustible Fuels,1224.628,GWh
New Zealand,13-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",274.229,GWh
New Zealand,13-Mar,Net Electricity Production,Oil and Petroleum Products,1.693,GWh
New Zealand,13-Mar,Net Electricity Production,Natural Gas,902.021,GWh
New Zealand,13-Mar,Net Electricity Production,Combustible Renewables,46.685,GWh
New Zealand,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
New Zealand,13-Mar,Net Electricity Production,Geothermal,490.406,GWh
New Zealand,13-Mar,Net Electricity Production,Solar,0.603,GWh
New Zealand,13-Mar,Net Electricity Production,Not Specified,3.687,GWh
New Zealand,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2245.799,GWh
New Zealand,13-Mar,Total Imports,Electricity,0,GWh
New Zealand,13-Mar,Total Exports,Electricity,0,GWh
New Zealand,13-Mar,Used for pumped storage,Electricity,0,GWh
New Zealand,13-Mar,Distribution Losses,Electricity,236.28,GWh
New Zealand,13-Mar,Final Consumption (Calculated),Electricity,3191.149,GWh
New Zealand,13-Mar,Net Electricity Production,Wind,125.887,GWh
Norway,13-Mar,Net Electricity Production,Electricity,12239.042,GWh
Norway,13-Mar,Net Electricity Production,Hydro,11866.065,GWh
Norway,13-Mar,Net Electricity Production,Total Combustible Fuels,182.163,GWh
Norway,13-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",8.436,GWh
Norway,13-Mar,Net Electricity Production,Oil and Petroleum Products,2.081,GWh
Norway,13-Mar,Net Electricity Production,Natural Gas,137.846,GWh
Norway,13-Mar,Net Electricity Production,Combustible Renewables,22.271,GWh
Norway,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,11.473,GWh
Norway,13-Mar,Net Electricity Production,Solar,0,GWh
Norway,13-Mar,Net Electricity Production,Not Specified,21.167,GWh
Norway,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",12057.983,GWh
Norway,13-Mar,Total Imports,Electricity,1621.84,GWh
Norway,13-Mar,Total Exports,Electricity,854.113,GWh
Norway,13-Mar,Used for pumped storage,Electricity,74.283,GWh
Norway,13-Mar,Distribution Losses,Electricity,777.664,GWh
Norway,13-Mar,Final Consumption (Calculated),Electricity,12154.822,GWh
Norway,13-Mar,Net Electricity Production,Wind,169.647,GWh
Poland,13-Mar,Net Electricity Production,Electricity,13463.767,GWh
Poland,13-Mar,Net Electricity Production,Hydro,311.84,GWh
Poland,13-Mar,Net Electricity Production,Total Combustible Fuels,12560.235,GWh
Poland,13-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",11288.91,GWh
Poland,13-Mar,Net Electricity Production,Oil and Petroleum Products,143.912,GWh
Poland,13-Mar,Net Electricity Production,Natural Gas,513.99,GWh
Poland,13-Mar,Net Electricity Production,Combustible Renewables,610.678,GWh
Poland,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,2.746,GWh
Poland,13-Mar,Net Electricity Production,Geothermal,0,GWh
Poland,13-Mar,Net Electricity Production,Solar,0.083,GWh
Poland,13-Mar,Net Electricity Production,Not Specified,8.833,GWh
Poland,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1505.376,GWh
Poland,13-Mar,Total Imports,Electricity,577.074,GWh
Poland,13-Mar,Total Exports,Electricity,1120.091,GWh
Poland,13-Mar,Used for pumped storage,Electricity,87.118,GWh
Poland,13-Mar,Distribution Losses,Electricity,910.937,GWh
Poland,13-Mar,Final Consumption (Calculated),Electricity,11922.695,GWh
Poland,13-Mar,Net Electricity Production,Wind,582.775,GWh
Portugal,13-Mar,Net Electricity Production,Electricity,5370.014,GWh
Portugal,13-Mar,Net Electricity Production,Nuclear,0,GWh
Portugal,13-Mar,Net Electricity Production,Hydro,2262.621,GWh
Portugal,13-Mar,Net Electricity Production,Total Combustible Fuels,1503.582,GWh
Portugal,13-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",673.82,GWh
Portugal,13-Mar,Net Electricity Production,Oil and Petroleum Products,337.347,GWh
Portugal,13-Mar,Net Electricity Production,Natural Gas,306.11,GWh
Portugal,13-Mar,Net Electricity Production,Combustible Renewables,169.879,GWh
Portugal,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,16.426,GWh
Portugal,13-Mar,Net Electricity Production,Geothermal,14.5,GWh
Portugal,13-Mar,Net Electricity Production,Solar,26.994,GWh
Portugal,13-Mar,Net Electricity Production,Not Specified,0.333,GWh
Portugal,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4035.978,GWh
Portugal,13-Mar,Total Imports,Electricity,261.388,GWh
Portugal,13-Mar,Total Exports,Electricity,881.772,GWh
Portugal,13-Mar,Used for pumped storage,Electricity,121.583,GWh
Portugal,13-Mar,Distribution Losses,Electricity,516.231,GWh
Portugal,13-Mar,Final Consumption (Calculated),Electricity,4111.816,GWh
Portugal,13-Mar,Net Electricity Production,Wind,1561.984,GWh
Slovak Republic,13-Mar,Net Electricity Production,Electricity,2565.65,GWh
Slovak Republic,13-Mar,Net Electricity Production,Nuclear,1339.519,GWh
Slovak Republic,13-Mar,Net Electricity Production,Hydro,452.851,GWh
Slovak Republic,13-Mar,Net Electricity Production,Total Combustible Fuels,714.353,GWh
Slovak Republic,13-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",345.848,GWh
Slovak Republic,13-Mar,Net Electricity Production,Oil and Petroleum Products,42.078,GWh
Slovak Republic,13-Mar,Net Electricity Production,Natural Gas,234.717,GWh
Slovak Republic,13-Mar,Net Electricity Production,Combustible Renewables,89.355,GWh
Slovak Republic,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,2.354,GWh
Slovak Republic,13-Mar,Net Electricity Production,Solar,53.094,GWh
Slovak Republic,13-Mar,Net Electricity Production,Not Specified,5.333,GWh
Slovak Republic,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",595.8,GWh
Slovak Republic,13-Mar,Total Imports,Electricity,760.263,GWh
Slovak Republic,13-Mar,Total Exports,Electricity,849.16,GWh
Slovak Republic,13-Mar,Used for pumped storage,Electricity,44.047,GWh
Slovak Republic,13-Mar,Distribution Losses,Electricity,66.598,GWh
Slovak Republic,13-Mar,Final Consumption (Calculated),Electricity,2366.107,GWh
Slovak Republic,13-Mar,Net Electricity Production,Wind,0.5,GWh
Slovenia,13-Mar,Net Electricity Production,Electricity,1337.389,GWh
Slovenia,13-Mar,Net Electricity Production,Nuclear,471,GWh
Slovenia,13-Mar,Net Electricity Production,Hydro,404.329,GWh
Slovenia,13-Mar,Net Electricity Production,Total Combustible Fuels,448.704,GWh
Slovenia,13-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",371.841,GWh
Slovenia,13-Mar,Net Electricity Production,Oil and Petroleum Products,0.62,GWh
Slovenia,13-Mar,Net Electricity Production,Natural Gas,53.941,GWh
Slovenia,13-Mar,Net Electricity Production,Combustible Renewables,21.722,GWh
Slovenia,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,0.58,GWh
Slovenia,13-Mar,Net Electricity Production,Solar,13.004,GWh
Slovenia,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",439.407,GWh
Slovenia,13-Mar,Total Imports,Electricity,681.909,GWh
Slovenia,13-Mar,Total Exports,Electricity,788.363,GWh
Slovenia,13-Mar,Used for pumped storage,Electricity,32.599,GWh
Slovenia,13-Mar,Distribution Losses,Electricity,75.575,GWh
Slovenia,13-Mar,Final Consumption (Calculated),Electricity,1122.761,GWh
Slovenia,13-Mar,Net Electricity Production,Wind,0.352,GWh
Spain,13-Mar,Net Electricity Production,Electricity,24588.096,GWh
Spain,13-Mar,Net Electricity Production,Nuclear,5224.002,GWh
Spain,13-Mar,Net Electricity Production,Hydro,5285.812,GWh
Spain,13-Mar,Net Electricity Production,Total Combustible Fuels,7663.786,GWh
Spain,13-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",1624.306,GWh
Spain,13-Mar,Net Electricity Production,Oil and Petroleum Products,1226.284,GWh
Spain,13-Mar,Net Electricity Production,Natural Gas,4302.638,GWh
Spain,13-Mar,Net Electricity Production,Combustible Renewables,456.824,GWh
Spain,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,53.735,GWh
Spain,13-Mar,Net Electricity Production,Solar,693.248,GWh
Spain,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",12157.131,GWh
Spain,13-Mar,Total Imports,Electricity,869.336,GWh
Spain,13-Mar,Total Exports,Electricity,1300.777,GWh
Spain,13-Mar,Used for pumped storage,Electricity,769.366,GWh
Spain,13-Mar,Distribution Losses,Electricity,2378.852,GWh
Spain,13-Mar,Final Consumption (Calculated),Electricity,21008.437,GWh
Spain,13-Mar,Net Electricity Production,Wind,5721.247,GWh
Sweden,13-Mar,Net Electricity Production,Electricity,15437.214,GWh
Sweden,13-Mar,Net Electricity Production,Nuclear,6405,GWh
Sweden,13-Mar,Net Electricity Production,Hydro,6129.774,GWh
Sweden,13-Mar,Net Electricity Production,Total Combustible Fuels,2013.197,GWh
Sweden,13-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",189.689,GWh
Sweden,13-Mar,Net Electricity Production,Oil and Petroleum Products,53.953,GWh
Sweden,13-Mar,Net Electricity Production,Natural Gas,109.875,GWh
Sweden,13-Mar,Net Electricity Production,Combustible Renewables,1503.071,GWh
Sweden,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,156.608,GWh
Sweden,13-Mar,Net Electricity Production,Solar,3.653,GWh
Sweden,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",8522.089,GWh
Sweden,13-Mar,Total Imports,Electricity,916.072,GWh
Sweden,13-Mar,Total Exports,Electricity,1851.918,GWh
Sweden,13-Mar,Used for pumped storage,Electricity,19.369,GWh
Sweden,13-Mar,Distribution Losses,Electricity,1007.647,GWh
Sweden,13-Mar,Final Consumption (Calculated),Electricity,13474.353,GWh
Sweden,13-Mar,Net Electricity Production,Wind,885.591,GWh
Switzerland,13-Mar,Net Electricity Production,Electricity,5152.115,GWh
Switzerland,13-Mar,Net Electricity Production,Nuclear,2436.902,GWh
Switzerland,13-Mar,Net Electricity Production,Hydro,2333.354,GWh
Switzerland,13-Mar,Net Electricity Production,Total Combustible Fuels,336.734,GWh
Switzerland,13-Mar,Net Electricity Production,Oil and Petroleum Products,4.204,GWh
Switzerland,13-Mar,Net Electricity Production,Natural Gas,69.058,GWh
Switzerland,13-Mar,Net Electricity Production,Combustible Renewables,149.423,GWh
Switzerland,13-Mar,Net Electricity Production,Other Combustible Non-Renewables,114.05,GWh
Switzerland,13-Mar,Net Electricity Production,Geothermal,0,GWh
Switzerland,13-Mar,Net Electricity Production,Solar,37.625,GWh
Switzerland,13-Mar,Net Electricity Production,Not Specified,0,GWh
Switzerland,13-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2527.902,GWh
Switzerland,13-Mar,Total Imports,Electricity,3323.514,GWh
Switzerland,13-Mar,Total Exports,Electricity,2434.61,GWh
